Inference, EnumerationAsk, 0.1270275115966797, 0.033542633056640625
()
()
Inference, MC-SAT, 0.4272785186767578, 0.4875507354736328
Inference, GibbsSampler, 0.12882208824157715, 0.12560558319091797
Inference, WCSPInference, 0.14586448669433594, 0.03891730308532715
Inference, EnumerationAsk, 0.12506461143493652, 0.03306984901428223
()
()
Inference, MC-SAT, 0.3744349479675293, 0.4124472141265869
Inference, GibbsSampler, 0.13324880599975586, 0.1308908462524414
Inference, WCSPInference, 0.14474153518676758, 0.0395815372467041
Inference, EnumerationAsk, 0.1277174949645996, 0.03579545021057129
()
()
Inference, MC-SAT, 0.3799893856048584, 0.37983250617980957
Inference, GibbsSampler, 0.19519972801208496, 0.18469595909118652
Inference, WCSPInference, 0.15142560005187988, 0.03805732727050781
Inference, EnumerationAsk, 0.12886667251586914, 0.03434109687805176
()
()
Inference, MC-SAT, 0.5437164306640625, 0.5483314990997314
Inference, GibbsSampler, 0.1985642910003662, 0.18904542922973633
Inference, WCSPInference, 0.15055537223815918, 0.037879228591918945
Inference, EnumerationAsk, 0.12972736358642578, 0.03418087959289551
()
()
Inference, MC-SAT, 0.603363037109375, 0.5400092601776123
Inference, GibbsSampler, 0.19340801239013672, 0.18132829666137695
Inference, WCSPInference, 0.1521766185760498, 0.03666257858276367
Inference, EnumerationAsk, 0.13143348693847656, 0.03513169288635254
()
()
Inference, MC-SAT, 0.6103150844573975, 0.4941830635070801
Inference, GibbsSampler, 0.19027328491210938, 0.17836928367614746
Inference, WCSPInference, 0.14914584159851074, 0.03978443145751953
Inference, EnumerationAsk, 0.12771368026733398, 0.0343625545501709
()
()
Inference, MC-SAT, 0.6058568954467773, 0.5009891986846924
Inference, GibbsSampler, 0.19975781440734863, 0.1876826286315918
Inference, WCSPInference, 0.14878249168395996, 0.035825252532958984
Inference, EnumerationAsk, 0.1304779052734375, 0.03496050834655762
()
()
Inference, MC-SAT, 0.5970220565795898, 0.5462729930877686
Inference, GibbsSampler, 0.19369959831237793, 0.18091607093811035
Inference, WCSPInference, 0.15193891525268555, 0.03683018684387207
Inference, EnumerationAsk, 0.1284959316253662, 0.03130698204040527
()
()
Inference, MC-SAT, 0.5386581420898438, 0.5567197799682617
Inference, GibbsSampler, 0.1989152431488037, 0.1843104362487793
Inference, WCSPInference, 0.14915013313293457, 0.039334774017333984
Inference, EnumerationAsk, 0.12989401817321777, 0.03270125389099121
()
()
Inference, MC-SAT, 0.5497968196868896, 0.4912393093109131
Inference, GibbsSampler, 0.19655704498291016, 0.18590927124023438
Inference, WCSPInference, 0.149428129196167, 0.03918647766113281
Inference, EnumerationAsk, 0.13013768196105957, 0.03401923179626465
()
()
Inference, MC-SAT, 0.6041746139526367, 0.48581957817077637
Inference, GibbsSampler, 0.20035123825073242, 0.18737363815307617
Inference, WCSPInference, 0.1495969295501709, 0.03844761848449707
Inference, EnumerationAsk, 0.13262581825256348, 0.03496742248535156
()
()
Inference, MC-SAT, 0.5448093414306641, 0.5457766056060791
Inference, GibbsSampler, 0.19617700576782227, 0.18425393104553223
Inference, WCSPInference, 0.1494152545928955, 0.03815293312072754
Inference, EnumerationAsk, 0.13053607940673828, 0.03238821029663086
()
()
Inference, MC-SAT, 0.5506124496459961, 0.557377815246582
Inference, GibbsSampler, 0.19695591926574707, 0.18412160873413086
Inference, WCSPInference, 0.14887499809265137, 0.038642168045043945
Inference, EnumerationAsk, 0.1305551528930664, 0.03287076950073242
()
()
Inference, MC-SAT, 0.6108522415161133, 0.48950862884521484
Inference, GibbsSampler, 0.19811296463012695, 0.18706369400024414
Inference, WCSPInference, 0.15039348602294922, 0.039766550064086914
Inference, EnumerationAsk, 0.13120007514953613, 0.03389739990234375
()
()
Inference, MC-SAT, 0.5896575450897217, 0.5418365001678467
Inference, GibbsSampler, 0.19242501258850098, 0.1797196865081787
Inference, WCSPInference, 0.1487288475036621, 0.03574824333190918
Inference, EnumerationAsk, 0.12966203689575195, 0.033724308013916016
()
()
Inference, MC-SAT, 0.5945961475372314, 0.48448801040649414
Inference, GibbsSampler, 0.20008540153503418, 0.18453049659729004
Inference, WCSPInference, 0.15040159225463867, 0.0383143424987793
Inference, EnumerationAsk, 0.12957096099853516, 0.0319061279296875
()
()
Inference, MC-SAT, 0.5370280742645264, 0.5316333770751953
Inference, GibbsSampler, 0.19601225852966309, 0.18481922149658203
Inference, WCSPInference, 0.14767694473266602, 0.03862643241882324
Inference, EnumerationAsk, 0.13205599784851074, 0.034035444259643555
()
()
Inference, MC-SAT, 0.5709681510925293, 0.499910831451416
Inference, GibbsSampler, 0.19606852531433105, 0.1810925006866455
Inference, WCSPInference, 0.15070199966430664, 0.038539886474609375
Inference, EnumerationAsk, 0.12980222702026367, 0.033516883850097656
()
()
Inference, MC-SAT, 0.5465958118438721, 0.552372932434082
Inference, GibbsSampler, 0.19975543022155762, 0.1851789951324463
Inference, WCSPInference, 0.1483287811279297, 0.03888392448425293
Inference, EnumerationAsk, 0.13095879554748535, 0.03304409980773926
()
()
Inference, MC-SAT, 0.6018247604370117, 0.5577807426452637
Inference, GibbsSampler, 0.19931364059448242, 0.18581748008728027
Inference, WCSPInference, 0.1492464542388916, 0.038643836975097656
Inference, EnumerationAsk, 0.12902021408081055, 0.03344988822937012
()
()
Inference, MC-SAT, 0.5356457233428955, 0.48909974098205566
Inference, GibbsSampler, 0.20400238037109375, 0.18864774703979492
Inference, WCSPInference, 0.14906644821166992, 0.035491228103637695
Inference, EnumerationAsk, 0.12991786003112793, 0.03391242027282715
()
()
