Inference, WCSPInference, 0.15258026123046875, 0.038758277893066406
Inference, EnumerationAsk, 0.12944936752319336, 0.03309035301208496


Inference, MC-SAT, 0.5367305278778076, 0.5456104278564453
Inference, GibbsSampler, 0.20625662803649902, 0.19412612915039062
Inference, WCSPInference, 0.1538248062133789, 0.0320734977722168
Inference, EnumerationAsk, 0.13077402114868164, 0.03644084930419922


Inference, MC-SAT, 0.5878157615661621, 0.48847126960754395
Inference, GibbsSampler, 0.21753859519958496, 0.2037978172302246
Inference, WCSPInference, 0.15087532997131348, 0.03966498374938965
Inference, EnumerationAsk, 0.13077616691589355, 0.03448772430419922


Inference, MC-SAT, 0.5847806930541992, 0.5429670810699463
Inference, GibbsSampler, 0.20862054824829102, 0.1963808536529541
Inference, WCSPInference, 0.15059137344360352, 0.03730511665344238
Inference, EnumerationAsk, 0.13028740882873535, 0.032483816146850586


Inference, MC-SAT, 0.5318760871887207, 0.5509228706359863
Inference, GibbsSampler, 0.20733928680419922, 0.19335532188415527
Inference, WCSPInference, 0.14861631393432617, 0.037070512771606445
Inference, EnumerationAsk, 0.13088035583496094, 0.033547163009643555


Inference, MC-SAT, 0.5337414741516113, 0.5446910858154297
Inference, GibbsSampler, 0.2066793441772461, 0.1930840015411377
Inference, WCSPInference, 0.14999628067016602, 0.03789043426513672
Inference, EnumerationAsk, 0.12923026084899902, 0.03641915321350098


Inference, MC-SAT, 0.5345168113708496, 0.49234533309936523
Inference, GibbsSampler, 0.20937061309814453, 0.19464540481567383
Inference, WCSPInference, 0.1541450023651123, 0.03644680976867676
Inference, EnumerationAsk, 0.13000011444091797, 0.03417611122131348


Inference, MC-SAT, 0.5806491374969482, 0.519655704498291
Inference, GibbsSampler, 0.20766901969909668, 0.1937086582183838
Inference, WCSPInference, 0.1498868465423584, 0.038550376892089844
Inference, EnumerationAsk, 0.13281488418579102, 0.03265714645385742


Inference, MC-SAT, 0.578864336013794, 0.48117923736572266
Inference, GibbsSampler, 0.20428037643432617, 0.19230985641479492
Inference, WCSPInference, 0.15225982666015625, 0.03836798667907715
Inference, EnumerationAsk, 0.1305544376373291, 0.03332877159118652


Inference, MC-SAT, 0.5238330364227295, 0.54010009765625
Inference, GibbsSampler, 0.2074577808380127, 0.1950678825378418
Inference, WCSPInference, 0.15285897254943848, 0.03894519805908203
Inference, EnumerationAsk, 0.13106751441955566, 0.03532671928405762


Inference, MC-SAT, 0.5312089920043945, 0.4957571029663086
Inference, GibbsSampler, 0.20655274391174316, 0.1944444179534912
Inference, WCSPInference, 0.14937567710876465, 0.03802323341369629
Inference, EnumerationAsk, 0.1303720474243164, 0.03503537178039551


Inference, MC-SAT, 0.5353541374206543, 0.49213171005249023
Inference, GibbsSampler, 0.2044680118560791, 0.19143366813659668
Inference, WCSPInference, 0.1527857780456543, 0.037071943283081055
Inference, EnumerationAsk, 0.1304645538330078, 0.033371686935424805


Inference, MC-SAT, 0.5755798816680908, 0.5409188270568848
Inference, GibbsSampler, 0.20802664756774902, 0.19524407386779785
Inference, WCSPInference, 0.15386176109313965, 0.04062676429748535
Inference, EnumerationAsk, 0.13002634048461914, 0.027410507202148438


Inference, MC-SAT, 0.5888299942016602, 0.5496251583099365
Inference, GibbsSampler, 0.2072591781616211, 0.193925142288208
Inference, WCSPInference, 0.15311312675476074, 0.03670001029968262
Inference, EnumerationAsk, 0.13013815879821777, 0.03395652770996094


Inference, MC-SAT, 0.5824596881866455, 0.48072266578674316
Inference, GibbsSampler, 0.20822691917419434, 0.19237041473388672
Inference, WCSPInference, 0.1517925262451172, 0.03708624839782715
Inference, EnumerationAsk, 0.1296985149383545, 0.03338503837585449


Inference, MC-SAT, 0.5210211277008057, 0.48766183853149414
Inference, GibbsSampler, 0.20533967018127441, 0.19313597679138184
Inference, WCSPInference, 0.1515030860900879, 0.036219120025634766
Inference, EnumerationAsk, 0.1311178207397461, 0.03622722625732422


Inference, MC-SAT, 0.5277121067047119, 0.49168992042541504
Inference, GibbsSampler, 0.20358681678771973, 0.19220805168151855
Inference, WCSPInference, 0.1511397361755371, 0.037705421447753906
Inference, EnumerationAsk, 0.13028407096862793, 0.03435063362121582


Inference, MC-SAT, 0.5887818336486816, 0.5017693042755127
Inference, GibbsSampler, 0.20946717262268066, 0.1970806121826172
Inference, WCSPInference, 0.15130925178527832, 0.03921985626220703
Inference, EnumerationAsk, 0.13199281692504883, 0.03360605239868164


Inference, MC-SAT, 0.6040525436401367, 0.5170001983642578
Inference, GibbsSampler, 0.20850086212158203, 0.1959824562072754
Inference, WCSPInference, 0.1546630859375, 0.03671741485595703
Inference, EnumerationAsk, 0.13820528984069824, 0.03530168533325195


Inference, MC-SAT, 0.6354594230651855, 0.5561175346374512
Inference, GibbsSampler, 0.20621585845947266, 0.19401955604553223
Inference, WCSPInference, 0.15200400352478027, 0.03995156288146973
Inference, EnumerationAsk, 0.1305372714996338, 0.032205820083618164


Inference, MC-SAT, 0.5363965034484863, 0.5428380966186523
Inference, GibbsSampler, 0.2144773006439209, 0.2484726905822754
Inference, WCSPInference, 0.15479779243469238, 0.03616833686828613
Inference, EnumerationAsk, 0.1324000358581543, 0.0337679386138916


Inference, MC-SAT, 0.6048846244812012, 0.5588788986206055
Inference, GibbsSampler, 0.20752906799316406, 0.19192028045654297
Inference, WCSPInference, 0.15298175811767578, 0.03717756271362305
Inference, EnumerationAsk, 0.13089466094970703, 0.03483724594116211


Inference, MC-SAT, 0.6345376968383789, 0.6218039989471436
Inference, GibbsSampler, 0.32955002784729004, 0.25803327560424805
Inference, WCSPInference, 0.15236234664916992, 0.03991889953613281
Inference, EnumerationAsk, 0.12966346740722656, 0.03537464141845703


Inference, MC-SAT, 0.6242303848266602, 0.5500750541687012
Inference, GibbsSampler, 0.2083907127380371, 0.19274020195007324
Inference, WCSPInference, 0.14739632606506348, 0.03812432289123535
Inference, EnumerationAsk, 0.12353396415710449, 0.01339268684387207


Inference, MC-SAT, 0.5305852890014648, 0.4999065399169922
Inference, GibbsSampler, 0.21177983283996582, 0.19806933403015137
Inference, WCSPInference, 0.1486978530883789, 0.03856801986694336
Inference, EnumerationAsk, 0.13005733489990234, 0.03559279441833496


Inference, MC-SAT, 0.5897910594940186, 0.5400786399841309
Inference, GibbsSampler, 0.20779061317443848, 0.19165825843811035
Inference, WCSPInference, 0.14855384826660156, 0.03721499443054199
Inference, EnumerationAsk, 0.13036417961120605, 0.03524065017700195


Inference, MC-SAT, 0.5397689342498779, 0.559377908706665
Inference, GibbsSampler, 0.20674490928649902, 0.1958482265472412
Inference, WCSPInference, 0.14588546752929688, 0.03917694091796875
Inference, EnumerationAsk, 0.13005638122558594, 0.03382229804992676


Inference, MC-SAT, 0.6497461795806885, 0.519528865814209
Inference, GibbsSampler, 0.21039605140686035, 0.1944265365600586
Inference, WCSPInference, 0.1551988124847412, 0.03902935981750488
Inference, EnumerationAsk, 0.13623571395874023, 0.032738447189331055


Inference, MC-SAT, 0.545311450958252, 0.5039703845977783
Inference, GibbsSampler, 0.21435236930847168, 0.1976170539855957
Inference, WCSPInference, 0.15105986595153809, 0.03824114799499512
Inference, EnumerationAsk, 0.1317751407623291, 0.03499650955200195


Inference, MC-SAT, 0.5521585941314697, 0.5495140552520752
Inference, GibbsSampler, 0.2116706371307373, 0.2000563144683838
Inference, WCSPInference, 0.14956426620483398, 0.03873419761657715
Inference, EnumerationAsk, 0.13028717041015625, 0.03318619728088379


Inference, MC-SAT, 0.5364103317260742, 0.490156888961792
Inference, GibbsSampler, 0.21151065826416016, 0.1934032440185547
Inference, WCSPInference, 0.15125799179077148, 0.03664898872375488
Inference, EnumerationAsk, 0.12966418266296387, 0.03289008140563965


Inference, MC-SAT, 0.598402738571167, 0.5036036968231201
Inference, GibbsSampler, 0.2035214900970459, 0.18953251838684082
Inference, WCSPInference, 0.15288543701171875, 0.027060270309448242
Inference, EnumerationAsk, 0.13225317001342773, 0.03301286697387695


Inference, MC-SAT, 0.5409877300262451, 0.5561530590057373
Inference, GibbsSampler, 0.21104669570922852, 0.19615507125854492
Inference, WCSPInference, 0.15210747718811035, 0.038410186767578125
Inference, EnumerationAsk, 0.12889623641967773, 0.03146219253540039


Inference, MC-SAT, 0.5609822273254395, 0.5633895397186279
Inference, GibbsSampler, 0.2110917568206787, 0.20059657096862793
Inference, WCSPInference, 0.14833569526672363, 0.037386417388916016
Inference, EnumerationAsk, 0.13060688972473145, 0.03309345245361328


Inference, MC-SAT, 0.6210370063781738, 0.509023904800415
Inference, GibbsSampler, 0.2134840488433838, 0.19701600074768066
Inference, WCSPInference, 0.15243220329284668, 0.03596305847167969
Inference, EnumerationAsk, 0.1298689842224121, 0.03557014465332031


Inference, MC-SAT, 0.548039436340332, 0.49656033515930176
Inference, GibbsSampler, 0.20728182792663574, 0.20255804061889648
Inference, WCSPInference, 0.14946627616882324, 0.037928104400634766
Inference, EnumerationAsk, 0.13036060333251953, 0.03219294548034668


Inference, MC-SAT, 0.5879368782043457, 0.5084431171417236
Inference, GibbsSampler, 0.21455645561218262, 0.1950664520263672
Inference, WCSPInference, 0.15261507034301758, 0.03628849983215332
Inference, EnumerationAsk, 0.1300191879272461, 0.03328752517700195


Inference, MC-SAT, 0.5542416572570801, 0.5097997188568115
Inference, GibbsSampler, 0.21001482009887695, 0.2024705410003662
Inference, WCSPInference, 0.15213251113891602, 0.0390470027923584
Inference, EnumerationAsk, 0.13224124908447266, 0.03606438636779785


Inference, MC-SAT, 0.5917069911956787, 0.561251163482666
Inference, GibbsSampler, 0.21912074089050293, 0.20258831977844238
Inference, WCSPInference, 0.15176939964294434, 0.03861522674560547
Inference, EnumerationAsk, 0.12990450859069824, 0.03244423866271973


Inference, MC-SAT, 0.6011202335357666, 0.5565075874328613
Inference, GibbsSampler, 0.20483660697937012, 0.19301271438598633
Inference, WCSPInference, 0.14855360984802246, 0.03626132011413574
Inference, EnumerationAsk, 0.1296989917755127, 0.032726287841796875


Inference, MC-SAT, 0.6020569801330566, 0.49938058853149414
Inference, GibbsSampler, 0.21395659446716309, 0.20127344131469727
Inference, WCSPInference, 0.15364313125610352, 0.03731846809387207
Inference, EnumerationAsk, 0.13033652305603027, 0.03502249717712402


Inference, MC-SAT, 0.5449542999267578, 0.5242910385131836
Inference, GibbsSampler, 0.20732927322387695, 0.1929636001586914
Inference, WCSPInference, 0.1404561996459961, 0.03765869140625
Inference, EnumerationAsk, 0.130598783493042, 0.03275585174560547


Inference, MC-SAT, 0.5872302055358887, 0.5434696674346924
Inference, GibbsSampler, 0.21600031852722168, 0.2018721103668213
Inference, WCSPInference, 0.14906525611877441, 0.03901958465576172
Inference, EnumerationAsk, 0.13053655624389648, 0.03359699249267578


Inference, MC-SAT, 0.597247838973999, 0.540686845779419
Inference, GibbsSampler, 0.20953106880187988, 0.19884657859802246
Inference, WCSPInference, 0.15234804153442383, 0.037241458892822266
Inference, EnumerationAsk, 0.13117337226867676, 0.02483224868774414


Inference, MC-SAT, 0.5428378582000732, 0.5000648498535156
Inference, GibbsSampler, 0.2109239101409912, 0.19286704063415527
Inference, WCSPInference, 0.15231895446777344, 0.03753471374511719
Inference, EnumerationAsk, 0.13062524795532227, 0.032521963119506836


Inference, MC-SAT, 0.6026372909545898, 0.5029299259185791
Inference, GibbsSampler, 0.21190118789672852, 0.19778990745544434
Inference, WCSPInference, 0.15427470207214355, 0.0388948917388916
Inference, EnumerationAsk, 0.13115859031677246, 0.030476808547973633


Inference, MC-SAT, 0.5277020931243896, 0.5007681846618652
Inference, GibbsSampler, 0.2049117088317871, 0.19501042366027832
Inference, WCSPInference, 0.15555429458618164, 0.03872966766357422
Inference, EnumerationAsk, 0.13164567947387695, 0.034902334213256836


Inference, MC-SAT, 0.5407009124755859, 0.5531744956970215
Inference, GibbsSampler, 0.20937824249267578, 0.1938002109527588
Inference, WCSPInference, 0.15022850036621094, 0.03757929801940918
Inference, EnumerationAsk, 0.12990450859069824, 0.03628849983215332


Inference, MC-SAT, 0.544417142868042, 0.49944376945495605
Inference, GibbsSampler, 0.20511817932128906, 0.19104957580566406
Inference, WCSPInference, 0.15215730667114258, 0.03880715370178223
Inference, EnumerationAsk, 0.13193249702453613, 0.035991668701171875


Inference, MC-SAT, 0.5948429107666016, 0.5583629608154297
Inference, GibbsSampler, 0.21425390243530273, 0.20337533950805664
Inference, WCSPInference, 0.15216708183288574, 0.03496122360229492
Inference, EnumerationAsk, 0.1306900978088379, 0.0334012508392334


Inference, MC-SAT, 0.6058869361877441, 0.5542113780975342
Inference, GibbsSampler, 0.20638084411621094, 0.19747567176818848
Inference, WCSPInference, 0.1517176628112793, 0.0369875431060791
Inference, EnumerationAsk, 0.13012194633483887, 0.03297781944274902


Inference, MC-SAT, 0.6029696464538574, 0.4988436698913574
Inference, GibbsSampler, 0.20962309837341309, 0.1950545310974121
Inference, WCSPInference, 0.15227603912353516, 0.038074493408203125
Inference, EnumerationAsk, 0.13077163696289062, 0.034670352935791016


Inference, MC-SAT, 0.5545425415039062, 0.5558595657348633
Inference, GibbsSampler, 0.21073126792907715, 0.19495749473571777
Inference, WCSPInference, 0.15390515327453613, 0.0392458438873291
Inference, EnumerationAsk, 0.13164472579956055, 0.03360319137573242


Inference, MC-SAT, 0.5280351638793945, 0.5453059673309326
Inference, GibbsSampler, 0.21034026145935059, 0.19663071632385254
Inference, WCSPInference, 0.1491072177886963, 0.03749585151672363
Inference, EnumerationAsk, 0.13179469108581543, 0.03246474266052246


Inference, MC-SAT, 0.577836275100708, 0.4918951988220215
Inference, GibbsSampler, 0.21078729629516602, 0.1983778476715088
Inference, WCSPInference, 0.1573324203491211, 0.03805351257324219
Inference, EnumerationAsk, 0.1308889389038086, 0.013335704803466797


Inference, MC-SAT, 0.5409970283508301, 0.5570399761199951
Inference, GibbsSampler, 0.21115899085998535, 0.1968841552734375
Inference, WCSPInference, 0.1535496711730957, 0.03679537773132324
Inference, EnumerationAsk, 0.1343379020690918, 0.034235477447509766


Inference, MC-SAT, 0.5948269367218018, 0.566950798034668
Inference, GibbsSampler, 0.2090134620666504, 0.20058012008666992
Inference, WCSPInference, 0.15307998657226562, 0.039069414138793945
Inference, EnumerationAsk, 0.1304178237915039, 0.03471493721008301


Inference, MC-SAT, 0.5363547801971436, 0.5503513813018799
Inference, GibbsSampler, 0.21514630317687988, 0.1984694004058838
Inference, WCSPInference, 0.15247416496276855, 0.03883719444274902
Inference, EnumerationAsk, 0.13055205345153809, 0.03606677055358887


Inference, MC-SAT, 0.5460035800933838, 0.5560834407806396
Inference, GibbsSampler, 0.20621943473815918, 0.19965744018554688
Inference, WCSPInference, 0.15416717529296875, 0.037497520446777344
Inference, EnumerationAsk, 0.13024640083312988, 0.03435397148132324


Inference, MC-SAT, 0.5427601337432861, 0.5500962734222412
Inference, GibbsSampler, 0.20930957794189453, 0.192734956741333
Inference, WCSPInference, 0.15327811241149902, 0.03804636001586914
Inference, EnumerationAsk, 0.13132333755493164, 0.03439044952392578


Inference, MC-SAT, 0.5595088005065918, 0.5088052749633789
Inference, GibbsSampler, 0.20736026763916016, 0.1966874599456787
Inference, WCSPInference, 0.15366053581237793, 0.037667036056518555
Inference, EnumerationAsk, 0.130615234375, 0.03487849235534668


Inference, MC-SAT, 0.5779144763946533, 0.48960113525390625
Inference, GibbsSampler, 0.20890569686889648, 0.19257569313049316
Inference, WCSPInference, 0.1529557704925537, 0.03761148452758789
Inference, EnumerationAsk, 0.13193607330322266, 0.037329673767089844


Inference, MC-SAT, 0.5416040420532227, 0.5043151378631592
Inference, GibbsSampler, 0.20862030982971191, 0.1961829662322998
Inference, WCSPInference, 0.14768052101135254, 0.03607034683227539
Inference, EnumerationAsk, 0.1304624080657959, 0.03205060958862305


Inference, MC-SAT, 0.6076834201812744, 0.5506906509399414
Inference, GibbsSampler, 0.21505069732666016, 0.19900059700012207
Inference, WCSPInference, 0.14998459815979004, 0.03737473487854004
Inference, EnumerationAsk, 0.12927818298339844, 0.03425788879394531


Inference, MC-SAT, 0.5876340866088867, 0.5023238658905029
Inference, GibbsSampler, 0.21233630180358887, 0.20099830627441406
Inference, WCSPInference, 0.15883779525756836, 0.03785228729248047
Inference, EnumerationAsk, 0.13062191009521484, 0.03403759002685547


Inference, MC-SAT, 0.5366427898406982, 0.5094022750854492
Inference, GibbsSampler, 0.20894241333007812, 0.19613122940063477
Inference, WCSPInference, 0.14867782592773438, 0.03700399398803711
Inference, EnumerationAsk, 0.12946867942810059, 0.03333449363708496


Inference, MC-SAT, 0.5444152355194092, 0.5570864677429199
Inference, GibbsSampler, 0.20505547523498535, 0.19530034065246582
Inference, WCSPInference, 0.15015602111816406, 0.03540682792663574
Inference, EnumerationAsk, 0.13086819648742676, 0.034374237060546875


Inference, MC-SAT, 0.5546247959136963, 0.5563530921936035
Inference, GibbsSampler, 0.21603822708129883, 0.19867849349975586
Inference, WCSPInference, 0.15221691131591797, 0.03778958320617676
Inference, EnumerationAsk, 0.12985539436340332, 0.03367114067077637


Inference, MC-SAT, 0.592017412185669, 0.5528342723846436
Inference, GibbsSampler, 0.20840096473693848, 0.19852089881896973
Inference, WCSPInference, 0.1543288230895996, 0.03536105155944824
Inference, EnumerationAsk, 0.13160347938537598, 0.03512740135192871


Inference, MC-SAT, 0.5432596206665039, 0.5490536689758301
Inference, GibbsSampler, 0.21549749374389648, 0.2006540298461914
Inference, WCSPInference, 0.1535179615020752, 0.0358278751373291
Inference, EnumerationAsk, 0.1298513412475586, 0.03325390815734863


Inference, MC-SAT, 0.5398547649383545, 0.49761033058166504
Inference, GibbsSampler, 0.20628023147583008, 0.19797277450561523
Inference, WCSPInference, 0.15451288223266602, 0.03838014602661133
Inference, EnumerationAsk, 0.13051867485046387, 0.03434038162231445


Inference, MC-SAT, 0.5994136333465576, 0.5604476928710938
Inference, GibbsSampler, 0.3369436264038086, 0.36759471893310547
Inference, WCSPInference, 0.15481233596801758, 0.03787946701049805
Inference, EnumerationAsk, 0.13353753089904785, 0.03249192237854004


Inference, MC-SAT, 0.5926246643066406, 0.49360013008117676
Inference, GibbsSampler, 0.20720291137695312, 0.19256114959716797
Inference, WCSPInference, 0.15228056907653809, 0.03897547721862793
Inference, EnumerationAsk, 0.13074660301208496, 0.031920671463012695


Inference, MC-SAT, 0.816582202911377, 0.5436456203460693
Inference, GibbsSampler, 0.22153043746948242, 0.19919943809509277
Inference, WCSPInference, 0.15723872184753418, 0.036165475845336914
Inference, EnumerationAsk, 0.13127422332763672, 0.03461456298828125


Inference, MC-SAT, 0.5376219749450684, 0.5032734870910645
Inference, GibbsSampler, 0.20974111557006836, 0.19487619400024414
Inference, WCSPInference, 0.14845848083496094, 0.03789854049682617
Inference, EnumerationAsk, 0.1302342414855957, 0.03447389602661133


Inference, MC-SAT, 0.6029679775238037, 0.5496828556060791
Inference, GibbsSampler, 0.23859572410583496, 0.20978403091430664
Inference, WCSPInference, 0.15888571739196777, 0.03517508506774902
Inference, EnumerationAsk, 0.13190770149230957, 0.030977487564086914


Inference, MC-SAT, 0.6072123050689697, 0.5685396194458008
Inference, GibbsSampler, 0.2185039520263672, 0.1986074447631836
Inference, WCSPInference, 0.16775274276733398, 0.03853440284729004
Inference, EnumerationAsk, 0.13289260864257812, 0.032562971115112305


Inference, MC-SAT, 0.5339281558990479, 0.4939613342285156
Inference, GibbsSampler, 0.20562458038330078, 0.19262337684631348
Inference, WCSPInference, 0.15295910835266113, 0.03813433647155762
Inference, EnumerationAsk, 0.13770222663879395, 0.03336024284362793


Inference, MC-SAT, 0.7913894653320312, 0.8757991790771484
Inference, GibbsSampler, 0.31558656692504883, 0.24303483963012695
Inference, WCSPInference, 0.15289878845214844, 0.03883790969848633
[Python]
Inference, EnumerationAsk, 0.12812471389770508, 0.03368520736694336
[Python]


Inference, MC-SAT, 0.36851048469543457, 0.3946506977081299
[Python]
Inference, GibbsSampler, 0.13605260848999023, 0.13489699363708496
[Python]
Inference, WCSPInference, 0.1485750675201416, 0.03974509239196777
